date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:45	3250/3250	---M--	200	added ('OK')	image/jpeg	etag:%225e48ba60-cb2%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost1-83x83.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost1-83x83.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/blog-leftsidebar.html)
17:05:45	322605/322605	---M--	200	added ('OK')	image/jpeg	etag:%225e48bdbc-4ec2d%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost3.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost3.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/blog.html)
17:05:46	3936/3936	---M--	200	added ('OK')	image/jpeg	etag:%225e48cb36-f60%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost5-83x83.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost5-83x83.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/blog-leftsidebar.html)
17:05:46	3914/3914	---M--	200	added ('OK')	image/jpeg	etag:%225e48bb8a-f4a%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost9-83x83.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost9-83x83.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/blog-leftsidebar.html)
17:05:47	4318/4318	---M--	200	added ('OK')	image/jpeg	etag:%225e48be42-10de%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost4-83x83.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blogpost4-83x83.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/blog-leftsidebar.html)
17:05:48	33519/33519	---M--	200	added ('OK')	image/jpeg	etag:%225e48cc76-82ef%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blog-gallery-1.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blog-gallery-1.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/single-post.html)
17:05:49	82721/82721	---M--	200	added ('OK')	image/jpeg	etag:%225e48cc94-14321%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/blog-gallery-2.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/blog-gallery-2.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/single-post.html)
17:05:50	1564/1564	---M--	200	added ('OK')	image/jpeg	etag:%225e4f9ac4-61c%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/apro83-1-100x133.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/apro83-1-100x133.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/single-post-product.html)
17:05:50	113448/113448	---M--	200	added ('OK')	image/jpeg	etag:%225e4f5880-1bb28%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/pinpost.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/pinpost.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/single-post-product.html)
17:05:51	1652/1652	---M--	200	added ('OK')	image/jpeg	etag:%225e47d0bc-674%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/apro41-1-100x133.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/apro41-1-100x133.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/single-post-product.html)
17:05:51	1612/1612	---M--	200	added ('OK')	image/jpeg	etag:%225e4f473a-64c%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/apro141-1-100x133.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/apro141-1-100x133.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/single-post-product.html)
17:05:52	59258/59258	---M--	200	added ('OK')	image/jpeg	etag:%225e4f54ee-e77a%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/about-img.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/about-img.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/about.html)
